2020-11-30 00:48:09,179 DEBUG   SenderThread:320343 [sender.py:send():88] send: final
2020-11-30 00:48:09,179 INFO    HandlerThread:320343 [handler.py:handle_request_defer():68] handle defer: 8
2020-11-30 00:48:09,180 DEBUG   SenderThread:320343 [sender.py:send():88] send: request
2020-11-30 00:48:09,180 DEBUG   SenderThread:320343 [sender.py:send_request():97] send_request: defer
2020-11-30 00:48:09,180 INFO    SenderThread:320343 [sender.py:send_request_defer():173] handle sender defer: 8
2020-11-30 00:48:11,086 DEBUG   HandlerThread:320343 [handler.py:handle_request():54] handle_request: poll_exit
2020-11-30 00:48:11,086 DEBUG   SenderThread:320343 [sender.py:send():88] send: request
2020-11-30 00:48:11,087 DEBUG   SenderThread:320343 [sender.py:send_request():97] send_request: poll_exit
2020-11-30 00:48:11,087 DEBUG   HandlerThread:320343 [handler.py:handle_request():54] handle_request: get_summary
2020-11-30 00:48:11,088 DEBUG   HandlerThread:320343 [handler.py:handle_request():54] handle_request: sampled_history
2020-11-30 00:48:11,093 DEBUG   HandlerThread:320343 [handler.py:handle_request():54] handle_request: shutdown
2020-11-30 00:48:11,093 INFO    HandlerThread:320343 [handler.py:finish():267] shutting down handler
2020-11-30 00:48:11,180 INFO    WriterThread:320343 [datastore.py:close():257] close: wandb/offline-run-20201125_193557-268gyzhk/run-268gyzhk.wandb
2020-11-30 00:48:12,087 INFO    SenderThread:320343 [sender.py:finish():583] shutting down sender
2020-11-30 00:48:12,101 INFO    MainThread:320343 [internal.py:handle_exit():137] Internal process exited
