2020-12-05 21:46:25,188 DEBUG   SenderThread:116049 [sender.py:send():88] send: final
2020-12-05 21:46:25,189 INFO    HandlerThread:116049 [handler.py:handle_request_defer():68] handle defer: 8
2020-12-05 21:46:25,189 DEBUG   SenderThread:116049 [sender.py:send():88] send: request
2020-12-05 21:46:25,189 DEBUG   SenderThread:116049 [sender.py:send_request():97] send_request: defer
2020-12-05 21:46:25,189 INFO    SenderThread:116049 [sender.py:send_request_defer():173] handle sender defer: 8
2020-12-05 21:46:27,117 DEBUG   HandlerThread:116049 [handler.py:handle_request():54] handle_request: poll_exit
2020-12-05 21:46:27,117 DEBUG   SenderThread:116049 [sender.py:send():88] send: request
2020-12-05 21:46:27,117 DEBUG   SenderThread:116049 [sender.py:send_request():97] send_request: poll_exit
2020-12-05 21:46:27,118 DEBUG   HandlerThread:116049 [handler.py:handle_request():54] handle_request: get_summary
2020-12-05 21:46:27,119 DEBUG   HandlerThread:116049 [handler.py:handle_request():54] handle_request: sampled_history
2020-12-05 21:46:27,119 DEBUG   HandlerThread:116049 [handler.py:handle_request():54] handle_request: shutdown
2020-12-05 21:46:27,119 INFO    HandlerThread:116049 [handler.py:finish():267] shutting down handler
2020-12-05 21:46:27,189 INFO    WriterThread:116049 [datastore.py:close():257] close: wandb/offline-run-20201205_214623-111ymzyq/run-111ymzyq.wandb
2020-12-05 21:46:28,118 INFO    SenderThread:116049 [sender.py:finish():583] shutting down sender
2020-12-05 21:46:28,119 INFO    MainThread:116049 [internal.py:handle_exit():137] Internal process exited
