2020-11-25 19:31:16,628 DEBUG   SenderThread:390403 [sender.py:send():88] send: final
2020-11-25 19:31:16,628 INFO    HandlerThread:390403 [handler.py:handle_request_defer():68] handle defer: 8
2020-11-25 19:31:16,628 DEBUG   SenderThread:390403 [sender.py:send():88] send: request
2020-11-25 19:31:16,628 DEBUG   SenderThread:390403 [sender.py:send_request():97] send_request: defer
2020-11-25 19:31:16,628 INFO    SenderThread:390403 [sender.py:send_request_defer():173] handle sender defer: 8
2020-11-25 19:31:18,578 DEBUG   HandlerThread:390403 [handler.py:handle_request():54] handle_request: poll_exit
2020-11-25 19:31:18,579 DEBUG   SenderThread:390403 [sender.py:send():88] send: request
2020-11-25 19:31:18,579 DEBUG   SenderThread:390403 [sender.py:send_request():97] send_request: poll_exit
2020-11-25 19:31:18,580 DEBUG   HandlerThread:390403 [handler.py:handle_request():54] handle_request: get_summary
2020-11-25 19:31:18,583 DEBUG   HandlerThread:390403 [handler.py:handle_request():54] handle_request: sampled_history
2020-11-25 19:31:18,585 DEBUG   HandlerThread:390403 [handler.py:handle_request():54] handle_request: shutdown
2020-11-25 19:31:18,585 INFO    HandlerThread:390403 [handler.py:finish():267] shutting down handler
2020-11-25 19:31:18,628 INFO    WriterThread:390403 [datastore.py:close():257] close: wandb/offline-run-20201119_120751-1p3iwukd/run-1p3iwukd.wandb
2020-11-25 19:31:19,579 INFO    SenderThread:390403 [sender.py:finish():583] shutting down sender
2020-11-25 19:31:19,588 INFO    MainThread:390403 [internal.py:handle_exit():137] Internal process exited
